pre-2013,orig.position,dummy.random.order,reviewer.uw,link,trail,other.trails,other.trails.mw,year,month,day,author,anon.author,flowerbadge,bugs.summary,snow.summary,num.pics,flower.in.pics ,flowers.in.pics.spp,bugs.sentiment,wildlife.sentiment,crowding.sentiment,trail.condition.sentiment,weather.sentiment,view.sentiment,wildflower.sentiment,overall.report.sentiment,spp.mentioned,wildflower.value.terms,value.terms,flag,flag.comment,flag.resolved.comment,conflictive
no,320,118,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-07-25.2210739119,skyline loop,no,no,2015,June,22,kirstieeeann,16980,no,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,no
no,320,257,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-07-25.2210739119,skyline loop,no,no,2015,June,22,kirstieeeann,16980,no,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,no
no,320,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-07-25.2210739119,skyline loop,no,no,2015,June,22,kirstieeeann,16980,no,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,no
no,321,138,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-21.7871580816,skyline loop,no,no,2015,June,21,Kimlaree,16920,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,2.5,3,3.5,NA,4,3.5,avalanche lilies; lupin,everywhere,NA,,,,no
no,321,370,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-21.7871580816,skyline loop,no,no,2015,June,21,Kimlaree,16920,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,3,3,NA,NA,4,4,Avalanche Lillies; Lupin,everywhere,easy going,,,,no
no,322,339,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-27.5220681951,skyline loop,no,no,2015,June,14,UROISH,22080,no,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,beautiful,,,,yes
no,322,647,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-27.5220681951,skyline loop,no,no,2015,June,14,UROISH,22080,no,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,beautiful,,,,yes
no,322,,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-27.5220681951,skyline loop,no,no,2015,June,14,UROISH,22080,no,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,Beautiful,,,,yes
no,323,6,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-24.3141265185,skyline loop,no,no,2015,June,13,tmgraham90,21780,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,3,Phyllodoce empetriformis; Castilleja parviflora; Pulsatilla occidentalis,NA,NA,3,3,3,5,3,4,NA,many; blooming,wow; incredible; great; beautiful; breathtaking,,,,yes
no,323,10,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-24.3141265185,skyline loop,no,no,2015,June,13,tmgraham90,21780,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,3,Phyllodoce empetriformis; Castilleja parviflora,NA,NA,2,4,4,4,3.5,5,NA,blooming,beautiful; very busy; incredible; great,,,,yes
no,324,223,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-08.4037693340,skyline loop,golden gate loop,no,2015,June,7,jon snow,16350,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,3,Erythronium grandiflorum; Anemone occidentalis,NA,3.5,3,2.5,NA,NA,3,4,Anemone occidentalis; Erythronium grandiflorum; Erythronium montanum;  Castilleja parviflora; Caltha biflora,many,quite a bit of activity,,,,no
no,324,163,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-08.4037693340,skyline loop,golden gate loop,no,2015,June,7,jon snow,16350,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,3,uncertain 1; uncertain 2; uncertain 3,NA,3,3,2,NA,NA,4,4,Pasqueflower; Glacier Lily; Avalanche Lily; Magenta Paintbrush; Marsh Marigold,many,NA,,,,no
no,325,146,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-09.6459017001,skyline loop,no,no,2015,June,7,QuitaCoug,19860,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,uncertain 1; uncertain 2,NA,NA,NA,2.5,4,NA,NA,4,NA,NA,scary; easy; fine; great,flag,changed name from Karl Larssen to QuitaCoug,corrected,no
no,325,490,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-09.6459017001,skyline loop,no,no,2015,June,7,QuitaCoug,19860,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,1,uncertain1; uncertain2,NA,NA,NA,NA,4,NA,NA,4,NA,NA,warm; sunny; easy to follow,flag,flower id (small),species id,no
no,326,513,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-05.3410327993,skyline loop,Lakes Loop; Paradise Glacier,no,2015,June,4,sharon,20760,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,3,3,3,NA,4,4,3,4.5,Erythronium grandiflorum; Erythronium montanum; Caltha biflora; Ranunculus eschscholtzii; Castilleja parviflora,lots,beautuful; nice; magical; well worth; rewarded; wonderful,,,,no
no,326,173,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-05.3410327993,skyline loop,Lakes Loop; Paradise Glacier,no,2015,June,4,sharon,20760,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,2,4,3,2.5,4,4.5,5,4.5,Glacier Lilies; Avalanch Lilies; Marsh marigolds; buttercups; magenta Indian Paintbrushes,lots of; already in bloom,beautiful; nice; so beautiful; magical; well worth; beautiful; easy; virgin snow; rewarded; up close and personal; just enough; wonderful,,,,no
no,327,3,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-01.9627970727,skyline loop,no,no,2015,May,30,Katie and L,16710,yes,No bugs,Snowfields to cross - could be difficult,4,0,NA,NA,NA,2,2,5,4,NA,2,NA,NA,beautiful; difficult,flag,"The negative statements in this report don't really use modifiers, so I guess most of them aren't value terms?",kept as per agreement with rev2,no
no,327,532,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-01.9627970727,skyline loop,no,no,2015,May,30,Katie and L,16710,yes,No bugs,Snowfields to cross - could be difficult,4,0,NA,NA,NA,2.5,2,5,3,NA,3.5,NA,NA,beautiful; difficult,,,,no
no,328,40,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-05-25.4567382711,skyline loop,no,no,2015,May,25,BryanG,13260,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,2,2,1,1,NA,2,NA,NA,kind of busy; bad; wasn't the best,,,,no
no,328,743,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-05-25.4567382711,skyline loop,no,no,2015,May,25,BryanG,13260,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,3,2,2,1.5,NA,2.5,NA,NA,bad; wasn't the best,,,,no
no,329,116,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-01-20.3103580665,skyline loop,no,no,2015,January,19,Adventurekid&hermom,12240,no,No bugs,Trail snow-covered at times - gear and expertise recommended,2,0,NA,NA,2,NA,2.5,2,2,NA,4,NA,NA,fun,,,,no
no,329,608,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-01-20.3103580665,skyline loop,no,no,2015,January,19,Adventurekid&hermom,12240,no,No bugs,Trail snow-covered at times - gear and expertise recommended,2,0,NA,NA,NA,NA,NA,3,3,NA,5,NA,NA,exhausting; so foggy; soooooooo cold; I HAD LOTS OF FUN !!!!!!!!,,,,no
no,330,186,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-01-04.6735288383,skyline loop,no,no,2014,December,31,shelbypothier,20820,no,No bugs,Trail snow-covered at times - gear and expertise recommended,3,0,NA,NA,NA,4,4,4,NA,NA,4,NA,NA,beautiful; gorgeous; surprisingly few,,,,no
no,330,447,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-01-04.6735288383,skyline loop,no,no,2014,December,31,shelbypothier,20820,no,No bugs,Trail snow-covered at times - gear and expertise recommended,3,0,NA,NA,NA,4,4,5,NA,NA,4,NA,NA,beautiful; gorgeous,,,,no
no,331,119,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-19.4708840583,skyline loop,no,no,2014,November,8,Erika Haugen-Goodman,14640,no,No bugs,Snowfields to cross - could be difficult,3,0,NA,5,NA,NA,2.5,4,5,NA,4,NA,NA,impressive; personal; [not] [...] an issue until; nothing too difficult; great; fun,,,,no
no,331,385,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-06-19.4708840583,skyline loop,no,no,2014,November,8,Erika Haugen-Goodman,14640,no,No bugs,Snowfields to cross - could be difficult,3,0,NA,3,NA,NA,3,3,5,NA,4,NA,NA,impressive; lengthy; great,,,,no
no,332,159,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-10-19.9521521901,skyline loop,no,no,2014,October,18,snow Cat,21030,no,No bugs,Snow free,4,0,NA,NA,NA,3,NA,2,4,NA,4,NA,NA,patchy; sporadic; beautiful; spectacular,,,,no
no,332,178,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-10-19.9521521901,skyline loop,no,no,2014,October,18,snow Cat,21030,no,No bugs,Snow free,4,0,NA,NA,NA,5,NA,NA,3.5,NA,3.5,NA,NA,beautiful; spectacular,,,,no
no,333,330,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-10-09.9593695611,skyline loop,golden gate,no,2014,October,7,ehiker,14430,no,No bugs,Snow free,4,0,NA,4,5,5,NA,NA,NA,NA,5,NA,NA,it was like being given an incredible gift; so quiet; so lovely; absolutely amazing,,,,no
no,333,635,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-10-09.9593695611,skyline loop,golden gate,no,2014,October,7,ehiker,14430,no,No bugs,Snow free,4,0,NA,NA,4.5,5,2,NA,5,NA,4.5,NA,NA,incredible gift; lovely; harrowing; wouldn't do it again; absolutely amazing; in abundance; amazing; nice,,,,no
no,334,178,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-10-03.2398470876,skyline loop,glacier vista - panorama point,no,2014,October,3,Happy Hiker,15240,no,No bugs,Snow free,3,2,uncertain 1; uncertain 2,NA,NA,NA,NA,NA,5,NA,5,NA,NA,glorious,,,,no
no,334,424,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-10-03.2398470876,skyline loop,glacier vista - panorama point,no,2014,October,3,Happy Hiker,15240,no,No bugs,Snow free,3,0,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,full glorious,,,,no
no,335,714,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-29.7420439350,skyline loop,no,no,2014,September,28,sharon,20760,yes,No bugs,Snow free,4,0,NA,NA,NA,3,3,5,5,3,5,pearly everlasting,only significant flower in bloom,stunningly gorgeous; favorite; sweeping views; fine; surprisingly; world class; nice; weird contrast; natural beauty; lovely; happy,,,,no
no,335,802,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-29.7420439350,skyline loop,no,no,2014,September,28,sharon,20760,yes,No bugs,Snow free,4,0,NA,NA,NA,2,3,4.5,5,3,4,pearly everlasting,NA,stunningly gorgeous; sweeping fine; hordes; nice; weird contrast; beauty; fading; restored; lovely; happy,,,,no
no,336,160,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-21.9242755593,skyline loop,no,no,2014,September,21,KT,17220,no,No bugs,Snow free,0,0,NA,NA,3.5,4,4.5,4,2.5,4,5,NA,pleasantly surprised,wonderful; in all its glory; beautiful; happy; really nice; sadly; wasn't as spectacular; great,,,,no
no,336,277,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-21.9242755593,skyline loop,no,no,2014,September,21,KT,17220,no,No bugs,Snow free,0,0,NA,NA,3,4,5,3.5,2,4,4.5,NA,pleasently surprised; still a few,wonderful; glory; beautiful; still plenty; happy; really nice; THANK YOU!!!; sadly; [not] as spectacular; pleasently surprised; great,,,,no
no,337,199,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-07.9103691428,skyline loop,no,no,2014,September,6,QOTFU,19830,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,3,NA,NA,NA,4,NA,4,NA,NA,beautiful; quite strenuous,,,,yes
no,337,217,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-07.9103691428,skyline loop,no,no,2014,September,6,QOTFU,19830,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,3,NA,2.5,NA,NA,NA,2.5,NA,NA,beautiful; quite strenuous; not too bad,,,,yes
no,337,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-07.9103691428,skyline loop,no,no,2014,September,6,QOTFU,19830,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,4,NA,2.5,NA,4,NA,3.5,NA,NA,beautiful; quite strenuous; not too bad,,,,yes
no,338,366,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-08.5023489909,skyline loop,no,no,2014,September,6,ScottWells,20400,yes,No bugs,Snowfields to cross - could be difficult,0,0,NA,NA,NA,2,NA,5,5,NA,4.5,NA,NA,beautiful; nothing too serious; strenuous; one of the most beautiful places on earth,,,,yes
no,338,381,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-08.5023489909,skyline loop,no,no,2014,September,6,ScottWells,20400,yes,No bugs,Snowfields to cross - could be difficult,0,0,NA,NA,NA,3,NA,4,4,NA,5,NA,NA,beautiful; clear; sternuous; one of the most beautiful places on earth,,,,yes
no,339,227,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-05.8201309674,skyline loop,no,no,2014,August,25,PineFox,19620,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,2,uncertain1;  Heracleum lanatum,NA,3.5,3,NA,NA,4,4,4,NA,blooming everywhere in all colors,wasn't too bad; worth the view; bit frightening; very narrow; pretty magical,flag,flower id,species id,no
no,339,314,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-09-05.8201309674,skyline loop,no,no,2014,August,25,PineFox,19620,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,5,3,2,NA,5,5,4.5,NA,blooming everywhere; in all colors,[not] too bad; it looked more daunting than it felt; nice; worth the view; dicey; did not like; a bit frightening; without issue; very enjoyable; pretty magically; don't miss this one,,,,no
no,340,376,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-28.7192610094,skyline loop,no,no,2014,August,25,Hikingqueen,15600,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,NA,NA,4,NA,NA,5,NA,4.5,NA,NA,great; loved; fun; amazing; joy; good,,,,no
no,340,452,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-28.7192610094,skyline loop,no,no,2014,August,25,Hikingqueen,15600,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,3,Lupinus latifolius; Aster alpigenus; Xerophyllum tenax; Castilleja parviflora; Heracleum lanatum; Anemone occidentalis,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,LOVED it!; so much fun!; amazing,,,,no
no,341,542,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-26.4894757749,skyline loop,no,no,2014,August,24,Cheetarzan,13530,yes,No bugs,Snow free,4,2,Lupinus latifolius; Polygonum bistortoides; Castilleja parviflora; uncertain1,NA,4,NA,NA,3,5,5,4,NA,fantastic; smell as good as they look,excellent; fantastic; good,,,,no
no,341,800,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-26.4894757749,skyline loop,no,no,2014,August,24,Cheetarzan,13530,yes,No bugs,Snow free,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,5,3,NA,2,5,5,4.5,NA,fantastic,excellent; fantastic; very accomodating; obscured; good; ,,,,no
no,342,41,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-26.1381602105,skyline loop,grove of the patriarchs,no,2014,August,18,austineats,12870,yes,No bugs,Snow free,0,0,NA,NA,4,3,NA,NA,4,4,4,NA,NA,perfect; spectacular; lush; cool; happy,flag,The term 'immense' clearly refers to the other hike (patriarchs) and has not been included. Do we include terms that are unequivocally refering to a different hike in the report?,not kept as per agreement,no
no,342,425,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-26.1381602105,skyline loop,grove of the patriarchs,no,2014,August,18,austineats,12870,yes,No bugs,Snow free,0,0,NA,NA,4,3,NA,NA,5,4,5,NA,off like a shot,perfect; spectacular; lush and cool; happy,,,,no
no,342,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-26.1381602105,skyline loop,grove of the patriarchs,no,2014,August,18,austineats,12870,yes,No bugs,Snow free,0,0,NA,NA,4,3,NA,NA,5,5,5,NA,NA,packed; perfect; spectacular; lush; cool; once again full; immense; idyllic; great; too much,,,,no
no,343,689,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-12.7361893686,skyline loop,no,no,2014,August,11,manniemanx,18000,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,2,Valerianan sitchensis; Lupinus latifolius; Polygonum bistortoides; Xerophyllum tenax,NA,4,2.5,5,NA,4,4,5,NA,in flull bloom; can be seen everywhere,FANTASTIC!; excellent; great; worth the effort; glad; things get busy quickly,,,,no
no,343,769,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-12.7361893686,skyline loop,no,no,2014,August,11,manniemanx,18000,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,5,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,NA,5,2,4,NA,5,5,4.5,NA,in full bloom; can be seen everywhere,FANTASTIC; well marked; excellent; be aware; some easier than others; doable; problem; easily; great; worth the effort; glad; very popular; in overload; in masses,,,,no
no,344,240,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-11.9437017520,skyline loop,Lakes Loop; Paradise Glacier,no,2014,August,10,bablinbrooke,12930,yes,Bugs were not too bad,Snow free,4,4,Castilleja parviflora; Heracleum lanatum; Lupinus latifolius; Xerophyllum tenax; Pedicularis bracteosa; Aster alpigenus; Anemone occidentalis; Polygonum bistortoides,2,NA,NA,NA,4,NA,4,4,Castilleja parviflora; Xerophyllum tenax; Lupinus latifolius,amazing,gorgeous; hot; slow,,,,no
no,344,795,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-11.9437017520,skyline loop,Lakes Loop; Paradise Glacier,no,2014,August,10,bablinbrooke,12930,yes,Bugs were not too bad,Snow free,4,7,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,1.5,NA,NA,NA,4,5,5,4.5,NA,amazing,gorgeous; amazing,,,,no
no,344,,Tony,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-11.9437017520,skyline loop,Lakes Loop; Paradise Glacier,no,2014,August,10,bablinbrooke,12930,yes,Bugs were not too bad,Snow free,4,5,"Xerophyllum tenax; Lupinus latifolius; Pedicularis bracteosa; Polygonum bistortoides; Castilleja parviflora
",3,NA,NA,NA,3,NA,5,4,NA,amazing,gorgeous; hot ,,,,no
no,345,135,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.8005663192,skyline loop,no,no,2014,August,10,Evan,14790,yes,Bugs were not too bad,Snow free,0,0,NA,2.5,NA,NA,3,NA,NA,2,2.5,lupines,NA,not too bad,,,,yes
no,345,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.8005663192,skyline loop,no,no,2014,August,10,Evan,14790,yes,Bugs were not too bad,Snow free,0,0,NA,2,NA,NA,3,NA,NA,2,2.5,lupines,supposedly peak flower season; only; bloom,not too bad,,,,yes
no,345,432,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.8005663192,skyline loop,no,no,2014,August,10,Evan,14790,yes,Bugs were not too bad,Snow free,0,0,NA,2.5,NA,NA,3,NA,NA,3,3,Lupinus lepidus,NA,not too bad,,,,yes
no,346,760,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-16.0447489407,skyline loop,no,no,2014,August,9,johnchan,16320,yes,Bugs were terrible,Snow free,3,7,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,like PARADISE,,,,no
no,346,781,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-16.0447489407,skyline loop,no,no,2014,August,9,johnchan,16320,yes,Bugs were terrible,Snow free,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,like paradise,,,,no
no,347,15,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-25.6400541177,skyline loop,no,no,2014,August,9,Erin & Adam,14700,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,4,1,uncertain 1; uncertain 2; uncertain 3; uncertain 4,1,3,2,3,NA,3,NA,3.5,NA,NA,annoying; crowded; slippery,flag,unknown species,species id,no
no,347,640,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-25.6400541177,skyline loop,no,no,2014,August,9,Erin & Adam,14700,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,4,1,Xerophyllum tenax; Anemone occidentalis; Polygonum bistortoides; Castilleja parviflora; Lupinus latifolius,2,4,2,NA,NA,NA,NA,4,NA,NA,very annoying; almost annoyingly so; good,,,,no
no,348,542,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.6884985237,skyline loop,no,no,2014,August,8,Steve Cordial,21240,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,0,NA,NA,NA,2.5,NA,2.5,NA,NA,4,NA,NA,lovely,,,,no
no,348,627,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.6884985237,skyline loop,no,no,2014,August,8,Steve Cordial,21240,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,1,uncertain 1; uncertain 2; uncertain 3,NA,NA,2,3,NA,3,NA,4,NA,NA,dangerous; lovely,,,,no
no,348,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.6884985237,skyline loop,no,no,2014,August,8,Steve Cordial,21240,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,NA,2.5,2.5,2,3,NA,4,NA,NA,lots of; completely unprepared; easily; dangerous; lovely,,,,no
no,349,204,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-30.0017972932,skyline loop,panorama point snowshoe; camp muir,no,2014,August,8,Trophy Husband,21990,yes,No bugs,Intermittent snow - not hard to cross,4,1,Polygonum bistortoides; Phyllodoce empetriformis; Castilleja parviflora; Ranunculus eschscholtzii; uncertain 1; uncertain 2,NA,NA,NA,3,3,NA,NA,3.5,NA,NA,beautiful,,,,no
no,349,260,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-30.0017972932,skyline loop,panorama point snowshoe; camp muir,no,2014,August,8,Trophy Husband,21990,yes,No bugs,Intermittent snow - not hard to cross,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,NA,NA,3,3.5,5,NA,4,NA,NA,beautiful as always; dangerous; only; never,,,,no
no,350,91,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.8796369965,skyline loop,no,no,2014,August,5,LFPHiker,17550,yes,No bugs,Intermittent snow - not hard to cross,3,3,Lupinus latifolius; Xerophyllum tenax; Polygonum bistortoides; Castilleja parviflora; uncertain1; uncertain2,NA,NA,NA,NA,5,4,5,5,Lupinus; Castilleja; Xerophyllum tenax; Erythronium montanum; Phyllodoce empetriformis,spectacular,perfect; sunny; awesome; one of my favorites,flag,flower id,species id,no
no,350,209,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-10.8796369965,skyline loop,no,no,2014,August,5,LFPHiker,17550,yes,No bugs,Intermittent snow - not hard to cross,3,3,Lupinus latifolius; Xerophyllum tenax; Polygonum bistortoides; Castilleja parviflora; uncertain1; uncertain2,NA,NA,3,3,5,4.5,5,5,Lupinus; Castilleja; Xerophyllum tenax; Erythronium montanum; Phyllodoce empetriformis,spectacular,perfect; awesome; one of my favorites,flag,unknown species,species id,no
no,351,370,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-01.4855713590,skyline loop,Lakes Loop; Dead Horse Creek,no,2014,July,31,Ponder and Muse,19680,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,4,1,Lupinus latifolius; Castilleja parviflora,2,3,3,NA,NA,5,5,4,Lupinus latifolius; Castilleja parviflora; Heath,absolutely gorgeous,pleasantly surprised; nothing too terribly difficult; incredibly beautiful,,,,no
no,351,180,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-01.4855713590,skyline loop,Lakes Loop; Dead Horse Creek,no,2014,July,31,Ponder and Muse,19680,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,4,2,uncertain 1; uncertain 2,1,4,4,3,3,5,5,4.5,NA,close to peak; absolutely gorgeous,equally stunning; pleasantly surprised; hordes; hardly; nothing too terribly difficult; easier; [not] [...] a big deal; frisky; incredibly aggressive; hordes; DEET-impervious; absolutely gorgeous; breathtaking; plentiful; lots of; not a lot; incredibly beautiful,,,,no
no,352,642,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-01.1764816821,skyline loop,no,no,2014,July,30,kasieisdell,16560,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,4,Erythronium montanum; Lupinus latifolius; Castilleja parviflora; Polygonum bistortoides; Phyllodoce empetriformis,NA,4,NA,NA,NA,5,4,5,NA,beginning to bloom; will be a phenomenal sight,gorgeous; reqarded; spectacular,,,,no
no,352,349,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-08-01.1764816821,skyline loop,no,no,2014,July,30,kasieisdell,16560,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,7,uncertain 1; ucertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,NA,5,NA,3,5,5,4.5,5,NA,so many; beginning too bloom,gorgeous; so many; phenomenal; easy going; no problems; rewarded; spectacular,,,,no
no,353,833,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-30.5788506331,skyline loop,no,no,2014,July,29,timmysdad,21720,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,3,Sitka valerian; Castilleja parviflora; Lupinus antarcticus; uncertain1; uncertain2,4,3,NA,3,4,5,3,4,NA,everywhere; not all at their peak; many just beggining to bloom,difficult; more bothersome; great; highly recommend,,,,no
